,text,label
616,I am seeing and extra 1$ charged to my account and wanted to know about it.,34
617,Why did you charge me extra?,34
618,An extra pound was charged!,34
619,I got billed an extra pound!,34
620,Why do I see an extra fee on my statement?,34
621,"There must have been a mistake, why was I charged an extra pound?",34
622,"When I look at my statement there is an extra fee, that is for what?",34
623,There is an extra small charge on my card! What do I do?,34
624,"I looked at my statement, and there is a charge for 1£ that I don't recognize.  Why is it on there?",34
625,I got a €1 extra fee in my statement,34
626,What is the extra fee on my statement?,34
627,Why have I been charged an extra £1?,34
628,"In my statement, I got a €1 extra fee.",34
629,Why is there a charge for $1 on my account?,34
630,"On my statement, there is a strange 1£ charge that appears as pending. What's causing that? I haven't purchased anything that's just a pound.",34
631,what was the $1 fee i got,34
632,I see a charge of 1L I do not recognize on my statement,34
633,I was overcharged one extra pound!,34
634,I noticed an extra pound charge?,34
635,I have been charged an extra pound!,34
636,Why does my statement show a $1 charge on my account?,34
637,Why has my card been charged an extra pound?,34
638,Why does my statement have an extra fee?,34
639,There is a  €1 fee on my account I didn't authorize,34
640,I was made to pay an additional pound!,34
641,I was charged an extra pound for no reason. Why is that?,34
642,It appears I have a fee in my statement.,34
643,When did I get a $1 extra fee on my statement?,34
644,What is this fee debit on my account?,34
645,I was charged an extra dollar on my account and would like to know the reason.,34
646,What is this extra €1 fee about?,34
647,I was overcharged a pound.,34
648,Why do i have an extra fee on my statement?,34
649,What was the $1 charge for on my statement?,34
650,I had a dollar charged to my account that's still pending and wanted to know what the charge is for?,34
651,I was charged extra or a hidden fee when I purchased something from you. What's the deal? I didn't authorize that charge.,34
652,What am I being charged an extra pound when I haven't bought something worth that much?,34
653,why was i charged a small amount,34
654,Do you also have this extra fee on your statement?,34
655,Why did I get charged one pound seemingly randomly?,34
656,Why was I charged an extra pound?,34
657,I am being charged a pound out of nowhere. What is this?,34
658,A pending charge of 1L appears on my statement.  Please explain as I have not made a purchase for that amount,34
659,Why did you guys charge me an extra €1?,34
660,Why was I charged more than I should have been?,34
661,What is the fee on my statement for?,34
662,"Hello, there seems to be a billing mistake associated with my account.  My app was charged $1 more than it should have.  Could you please explain why this may have happened?",34
663,Why is there a pending hold on one pound on my statement?,34
664,I need some help figuring out what this strange payment is on my account. It's stays pending and won't go away.,34
665,What is this $1 charge on my account?,34
666,There is a 1£ charge that appears as pending on my statement. What is that? I haven't purchased anything for a pound there.,34
667,Why did a transaction I made charge me $1?,34
668,"There seems to be an additional charge of £1 on my statement, what is the reason for this?",34
669,I still have not received an answer as to why I was charged $1.00 in a transaction?,34
670,Why does my statement show an extra fee?,34
671,"There's an extra fee on my statement, why is that?",34
672,There is some odd 1£ charge that appears as pending on my statement. What's that about? Pretty sure I haven't purchased anything for a pound there.,34
673,There is a pending payment on my account that is very strange. I don't remember making this and it won't go away. Can you help me figure this out?,34
674,Can you tell me about why the account I have was charged an extra 1$,34
675,why does my statement contain an extra fee?,34
676,Can you tell me why I was charged $1 for a transaction?,34
677,Why is there an extra €1 fee in my statement?,34
678,"There is an extra charge on my account I didn't authorise, it's just £1, what is it?",34
679,What is the dollar that I have pending on my statement there?,34
680,"I see an extra $1  charge on my statement, why is this?",34
681,Can you please explain to me why there is an extra €1 fee in my statement?,34
682,"There is an unexplained $1 charge on my statement, can you please explain this to me?",34
683,How can I find out about an extra fee on my statement?,34
684,"Hello, I see that I have been charged an extra $1 on my app.  Could you please provide me with a reason for this charge?",34
685,"In my statement, there was an extra €1 fee",34
686,Is there a reason there's an extra fee on my statement?,34
687,What is this extra fee on my statement.,34
688,What does the €1 fee mean?,34
689,"There's a €1 fee on my statement, why?",34
690,Why was I charged an additional $1?,34
691,I checked my statement and am being charged one pound. Where did this charge come from?,34
692,I do not know why I was charged for the $1 transaction.,34
693,I wanted to know about a pending dollar that is on my statement.,34
694,"I'm pretty frustrated about a pound charge that keeps  showing up in my account statement. It's listed in the app as ""pending"", it never changes, and now I'm thinking someone's hacked my account!",34
695,How come there is a $1 extra charge on my statement?,34
696,I was charged an extra pound.,34
697,There is a charge for an additional pound.,34
698,There is a strange 1£ charge that appears as pending on my statement. What's the cause for that? I haven't purchased anything for a pound.,34
699,I need to know what these extra charges are on my statement?,34
